FILE;LOC;COM;BLK;NOF;NOC;APF;AMC;NER;NEH;CYC;MAD;BUG
./scikit-learn/examples/ensemble/plot_random_forest_embedding.py;85;10;23;0;0;0.0;0.0;0;0;1;9;0
./scikit-learn/examples/neural_networks/plot_rbm_logistic_classification.py;114;41;32;2;0;2.0;0.0;0;0;2;10;0
./scikit-learn/examples/neural_networks/plot_mlp_alpha.py;127;14;20;0;0;0.0;0.0;0;0;5;12;0
./scikit-learn/examples/neural_networks/plot_mlp_training_curves.py;122;6;19;1;0;4.0;0.0;0;0;6;9;0
./scikit-learn/examples/neural_networks/plot_mnist_filters.py;57;6;14;0;0;0.0;0.0;0;0;3;8;0
./scikit-learn/examples/linear_model/plot_poisson_regression_non_normal_loss.py;511;226;80;3;0;3.0;0.0;0;0;7;12;1
./scikit-learn/examples/linear_model/plot_sgd_loss_functions.py;42;0;7;1;0;2.0;0.0;0;0;1;8;0
./scikit-learn/examples/linear_model/plot_quantile_regression.py;278;119;37;0;0;0.0;0.0;0;0;10;10;1
./scikit-learn/examples/linear_model/plot_ard.py;182;74;29;0;0;0.0;0.0;0;0;1;8;0
./scikit-learn/examples/linear_model/plot_sgd_iris.py;69;7;16;2;0;1.5;0.0;0;0;3;11;0
./scikit-learn/examples/linear_model/plot_logistic.py;54;5;12;0;0;0.0;0.0;0;0;1;9;0
./scikit-learn/examples/linear_model/plot_sparse_logistic_regression_20newsgroups.py;110;5;21;0;0;0.0;0.0;0;0;6;10;1
./scikit-learn/examples/linear_model/plot_ransac.py;62;5;16;0;0;0.0;0.0;0;0;1;8;0
./scikit-learn/examples/linear_model/plot_theilsen.py;105;12;20;0;0;0.0;0.0;0;0;3;8;0
./scikit-learn/examples/linear_model/plot_sgd_separating_hyperplane.py;34;3;10;0;0;0.0;0.0;0;0;2;7;0
./scikit-learn/examples/linear_model/plot_nnls.py;53;15;16;0;0;0.0;0.0;0;0;1;7;0
./scikit-learn/examples/linear_model/plot_ridge_path.py;52;10;16;0;0;0.0;0.0;0;0;2;8;0
./scikit-learn/examples/linear_model/plot_logistic_multinomial.py;57;6;15;2;0;1.5;0.0;0;0;6;12;1
./scikit-learn/examples/linear_model/plot_ols_ridge_variance.py;48;3;16;0;0;0.0;0.0;0;0;3;10;0
./scikit-learn/examples/linear_model/plot_logistic_path.py;63;12;22;0;0;0.0;0.0;0;0;2;10;0
./scikit-learn/examples/linear_model/plot_lasso_coordinate_descent_path.py;65;6;24;0;0;0.0;0.0;0;0;4;6;0
./scikit-learn/examples/linear_model/plot_lasso_and_elasticnet.py;210;119;38;0;0;0.0;0.0;0;0;3;10;0
./scikit-learn/examples/linear_model/plot_lasso_lars.py;28;3;9;0;0;0.0;0.0;0;0;1;6;0
./scikit-learn/examples/linear_model/plot_omp.py;62;8;15;0;0;0.0;0.0;0;0;1;8;0
./scikit-learn/examples/linear_model/plot_ols_3d.py;62;12;22;1;0;5.0;0.0;0;0;1;12;0
./scikit-learn/examples/linear_model/plot_tweedie_regression_insurance_claims.py;606;177;87;4;0;5.25;0.0;0;0;17;15;1
./scikit-learn/examples/linear_model/plot_lasso_model_selection.py;224;113;28;1;0;1.0;0.0;0;0;2;9;0
./scikit-learn/examples/linear_model/plot_sgd_early_stopping.py;125;11;30;2;0;4.5;0.0;0;0;8;8;0
./scikit-learn/examples/linear_model/plot_multi_task_lasso_support.py;67;12;15;0;0;0.0;0.0;0;0;2;10;0
./scikit-learn/examples/linear_model/plot_huber_vs_ridge.py;52;6;12;0;0;0.0;0.0;0;0;2;7;0
./scikit-learn/examples/linear_model/plot_lasso_lars_ic.py;95;29;21;1;0;3.0;0.0;0;0;1;11;1
./scikit-learn/examples/linear_model/plot_elastic_net_precomputed_gram_matrix_with_weighted_samples.py;40;12;12;0;0;0.0;0.0;0;0;1;7;0
./scikit-learn/examples/linear_model/plot_logistic_l1_l2_sparsity.py;70;10;20;0;0;0.0;0.0;0;0;4;9;1
./scikit-learn/examples/linear_model/plot_ridge_coeffs.py;158;81;22;0;0;0.0;0.0;0;0;2;8;0
./scikit-learn/examples/linear_model/plot_sgd_penalties.py;43;0;11;0;0;0.0;0.0;0;0;1;7;0
./scikit-learn/examples/linear_model/plot_robust_fit.py;92;1;24;0;0;0.0;0.0;0;0;3;9;0
./scikit-learn/examples/linear_model/plot_iris_logistic.py;41;7;12;0;0;0.0;0.0;0;0;1;7;0
./scikit-learn/examples/linear_model/plot_polynomial_interpolation.py;175;64;40;2;0;1.0;0.0;0;0;3;11;0
./scikit-learn/examples/linear_model/plot_sparse_logistic_regression_mnist.py;68;6;15;0;0;0.0;0.0;0;0;2;8;0
./scikit-learn/examples/linear_model/plot_lasso_dense_vs_sparse_data.py;67;27;19;0;0;0.0;0.0;0;0;1;10;0
./scikit-learn/examples/linear_model/plot_sgd_weighted_samples.py;50;5;10;0;0;0.0;0.0;0;0;1;9;0
./scikit-learn/examples/linear_model/plot_ols.py;47;13;16;0;0;0.0;0.0;0;0;1;6;0
./scikit-learn/examples/linear_model/plot_sgdocsvm_vs_ocsvm.py;175;10;22;0;0;0.0;0.0;0;0;1;10;0
./scikit-learn/examples/linear_model/plot_sgd_comparison.py;62;3;8;0;0;0.0;0.0;0;0;4;10;0
./scikit-learn/examples/linear_model/plot_bayesian_ridge_curvefit.py;72;12;20;1;0;1.0;0.0;0;0;5;9;0
./scikit-learn/examples/cross_decomposition/plot_compare_cross_decomposition.py;143;27;28;0;0;0.0;0.0;0;0;1;10;0
./scikit-learn/examples/cross_decomposition/plot_pcr_vs_pls.py;144;48;22;0;0;0.0;0.0;0;0;2;9;0
./scikit-learn/examples/kernel_approximation/plot_scalable_poly_kernels.py;209;80;42;0;0;0.0;0.0;0;0;4;10;1
./scikit-learn/examples/compose/plot_column_transformer.py;160;55;27;2;0;1.0;0.0;0;0;4;13;0
./scikit-learn/examples/compose/plot_column_transformer_mixed_types.py;190;90;42;0;0;0.0;0.0;0;0;1;8;0
./scikit-learn/examples/compose/plot_transformed_target.py;192;54;41;1;0;2.0;0.0;0;0;5;9;0
./scikit-learn/examples/compose/plot_digits_pipe.py;71;10;15;0;0;0.0;0.0;0;0;1;13;0
./scikit-learn/examples/compose/plot_feature_union.py;44;8;18;0;0;0.0;0.0;0;0;1;7;0
./scikit-learn/examples/compose/plot_compare_reduction.py;108;33;24;0;0;0.0;0.0;0;0;1;7;0
./scikit-learn/examples/miscellaneous/plot_multioutput_face_completion.py;74;7;21;0;0;0.0;0.0;0;0;6;10;0
./scikit-learn/examples/miscellaneous/plot_estimator_representation.py;40;16;9;0;0;0.0;0.0;0;0;1;5;0
./scikit-learn/examples/miscellaneous/plot_kernel_ridge_regression.py;179;44;38;0;0;0.0;0.0;0;0;5;9;1
./scikit-learn/examples/miscellaneous/plot_isotonic_regression.py;58;13;18;0;0;0.0;0.0;0;0;1;8;0
./scikit-learn/examples/miscellaneous/plot_anomaly_comparison.py;162;13;28;0;0;0.0;0.0;0;0;6;11;0
./scikit-learn/examples/miscellaneous/plot_outlier_detection_bench.py;392;156;65;2;0;3.0;0.0;0;0;18;11;0
./scikit-learn/examples/miscellaneous/plot_set_output.py;110;35;26;0;0;0.0;0.0;0;0;2;8;0
./scikit-learn/examples/miscellaneous/plot_metadata_routing.py;600;287;116;27;8;2.44;3.12;1;4;13;16;1
./scikit-learn/examples/miscellaneous/plot_johnson_lindenstrauss_bound.py;175;82;33;0;0;0.0;0.0;0;0;6;9;0
./scikit-learn/examples/miscellaneous/plot_roc_curve_visualization_api.py;49;21;7;0;0;0.0;0.0;0;0;1;5;0
./scikit-learn/examples/miscellaneous/plot_multilabel.py;103;4;27;2;0;5.0;0.0;1;0;4;11;0
./scikit-learn/examples/miscellaneous/plot_pipeline_display.py;150;47;30;0;0;0.0;0.0;0;0;1;10;0
./scikit-learn/examples/miscellaneous/plot_display_object_visualization.py;71;33;19;0;0;0.0;0.0;0;0;1;7;0
./scikit-learn/examples/miscellaneous/plot_kernel_approximation.py;215;53;45;0;0;0.0;0.0;0;0;3;8;1
./scikit-learn/examples/miscellaneous/plot_partial_dependence_visualization_api.py;120;60;17;0;0;0.0;0.0;0;0;1;7;0
./scikit-learn/examples/inspection/plot_permutation_importance_multicollinear.py;153;56;28;1;0;4.0;0.0;0;0;2;8;0
./scikit-learn/examples/inspection/plot_linear_model_coefficient_interpretation.py;691;356;97;0;0;0.0;0.0;0;0;5;13;1
./scikit-learn/examples/inspection/plot_partial_dependence.py;518;224;51;0;0;0.0;0.0;0;0;3;10;0
./scikit-learn/examples/inspection/plot_causal_interpretation.py;162;69;24;0;0;0.0;0.0;0;0;1;9;0
./scikit-learn/examples/inspection/plot_permutation_importance.py;210;95;32;0;0;0.0;0.0;0;0;2;8;1
./scikit-learn/examples/developing_estimators/sklearn_is_fitted.py;62;13;14;5;1;2.2;5.0;0;0;3;9;0
./scikit-learn/examples/covariance/plot_robust_vs_empirical_covariance.py;164;12;21;0;0;0.0;0.0;0;0;3;10;0
./scikit-learn/examples/covariance/plot_lw_vs_oas.py;91;4;14;0;0;0.0;0.0;0;0;3;10;0
./scikit-learn/examples/covariance/plot_mahalanobis_distances.py;181;50;32;0;0;0.0;0.0;0;0;1;8;1
./scikit-learn/examples/covariance/plot_sparse_cov.py;133;16;26;0;0;0.0;0.0;0;0;4;8;0
./scikit-learn/examples/covariance/plot_covariance_estimation.py;130;53;26;0;0;0.0;0.0;0;0;1;11;1
./scikit-learn/examples/preprocessing/plot_discretization_classification.py;201;22;30;1;0;1.0;0.0;0;0;9;12;1
./scikit-learn/examples/preprocessing/plot_discretization_strategies.py;84;6;19;0;0;0.0;0.0;0;0;5;10;1
./scikit-learn/examples/preprocessing/plot_scaling_importance.py;212;89;46;1;0;4.0;0.0;0;0;3;9;0
./scikit-learn/examples/preprocessing/plot_target_encoder.py;198;62;27;1;0;2.0;0.0;0;0;3;10;0
./scikit-learn/examples/preprocessing/plot_discretization.py;79;7;12;0;0;0.0;0.0;0;0;1;9;0
./scikit-learn/examples/preprocessing/plot_map_data_to_normal.py;112;13;33;0;0;0.0;0.0;0;0;4;8;0
./scikit-learn/examples/preprocessing/plot_all_scaling.py;357;161;61;3;0;3.33;0.0;0;0;1;9;0
./scikit-learn/examples/preprocessing/plot_target_encoder_cross_val.py;164;68;27;0;0;0.0;0.0;0;0;1;9;0
./scikit-learn/examples/cluster/plot_linkage_comparison.py;146;14;29;0;0;0.0;0.0;0;0;6;11;0
./scikit-learn/examples/cluster/plot_digits_linkage.py;64;6;24;1;0;3.0;0.0;0;0;4;11;0
./scikit-learn/examples/cluster/plot_agglomerative_dendrogram.py;42;8;12;1;0;1.0;0.0;0;0;4;9;0
./scikit-learn/examples/cluster/plot_optics.py;89;9;20;0;0;0.0;0.0;0;0;5;8;1
./scikit-learn/examples/cluster/plot_bisect_kmeans.py;46;5;19;0;0;0.0;0.0;0;0;4;9;1
./scikit-learn/examples/cluster/plot_mean_shift.py;51;10;15;0;0;0.0;0.0;0;0;2;7;0
./scikit-learn/examples/cluster/plot_cluster_comparison.py;256;19;28;0;0;0.0;0.0;0;0;6;11;0
./scikit-learn/examples/cluster/plot_affinity_propagation.py;62;9;13;0;0;0.0;0.0;0;0;3;8;1
./scikit-learn/examples/cluster/plot_birch_vs_minibatchkmeans.py;91;10;18;0;0;0.0;0.0;0;0;5;9;0
./scikit-learn/examples/cluster/plot_color_quantization.py;74;12;22;1;0;4.0;0.0;0;0;1;8;0
./scikit-learn/examples/cluster/plot_kmeans_digits.py;171;50;32;1;0;4.0;0.0;0;0;1;8;0
./scikit-learn/examples/cluster/plot_kmeans_silhouette_analysis.py;130;26;29;0;0;0.0;0.0;0;0;4;9;0
./scikit-learn/examples/cluster/plot_segmentation_toy.py;89;27;30;0;0;0.0;0.0;0;0;1;8;0
./scikit-learn/examples/cluster/plot_inductive_clustering.py;95;8;34;6;1;2.33;4.0;0;0;2;8;0
./scikit-learn/examples/cluster/plot_face_compress.py;166;83;25;0;0;0.0;0.0;0;1;4;9;1
./scikit-learn/examples/cluster/plot_ward_structured_vs_unstructured.py;106;36;24;0;0;0.0;0.0;0;0;3;10;0
./scikit-learn/examples/cluster/plot_coin_segmentation.py;87;31;19;0;0;0.0;0.0;0;0;3;10;0
./scikit-learn/examples/cluster/plot_hdbscan.py;224;115;21;1;0;6.0;0.0;0;0;17;12;0
./scikit-learn/examples/cluster/plot_kmeans_plusplus.py;31;3;11;0;0;0.0;0.0;0;0;2;7;0
./scikit-learn/examples/cluster/plot_coin_ward_segmentation.py;73;26;20;0;0;0.0;0.0;0;0;2;10;0
./scikit-learn/examples/cluster/plot_kmeans_assumptions.py;143;73;36;0;0;0.0;0.0;0;0;1;8;0
./scikit-learn/examples/cluster/plot_agglomerative_clustering_metrics.py;116;7;30;1;0;1.0;0.0;0;0;11;13;0
./scikit-learn/examples/cluster/plot_mini_batch_kmeans.py;116;24;28;0;0;0.0;0.0;0;0;4;7;0
./scikit-learn/examples/cluster/plot_adjusted_for_chance_measures.py;196;91;34;3;0;3.67;0.0;0;0;7;9;0
./scikit-learn/examples/cluster/plot_dict_face_patches.py;70;10;21;0;0;0.0;0.0;0;0;6;12;0
./scikit-learn/examples/cluster/plot_cluster_iris.py;67;7;21;0;0;0.0;0.0;0;0;3;11;0
./scikit-learn/examples/cluster/plot_kmeans_stability_low_dim_dense.py;104;9;28;1;0;4.0;0.0;0;0;5;10;0
./scikit-learn/examples/cluster/plot_dbscan.py;104;38;25;0;0;0.0;0.0;0;0;4;8;0
./scikit-learn/examples/cluster/plot_feature_agglomeration_vs_univariate_selection.py;94;27;19;0;0;0.0;0.0;0;0;2;9;0
./scikit-learn/examples/cluster/plot_agglomerative_clustering.py;68;8;16;0;0;0.0;0.0;0;0;4;10;0
./scikit-learn/examples/cluster/plot_digits_agglomeration.py;49;3;10;0;0;0.0;0.0;0;0;4;8;0
./scikit-learn/examples/svm/plot_separating_hyperplane.py;40;4;8;0;0;0.0;0.0;0;0;1;7;0
./scikit-learn/examples/svm/plot_iris_svc.py;71;7;18;0;0;0.0;0.0;0;0;2;8;1
./scikit-learn/examples/svm/plot_rbf_parameters.py;177;44;41;2;1;4.0;2.0;0;0;4;9;0
./scikit-learn/examples/svm/plot_weighted_samples.py;55;7;17;1;0;4.0;0.0;0;0;1;9;0
./scikit-learn/examples/svm/plot_svm_scale_c.py;172;61;38;0;0;0.0;0.0;0;0;7;11;0
./scikit-learn/examples/svm/plot_svm_kernels.py;276;157;28;1;0;4.0;0.0;0;0;5;8;1
./scikit-learn/examples/svm/plot_svm_margin.py;74;13;18;0;0;0.0;0.0;0;0;2;9;0
./scikit-learn/examples/svm/plot_svm_anova.py;54;12;14;0;0;0.0;0.0;0;0;2;10;0
./scikit-learn/examples/svm/plot_separating_hyperplane_unbalanced.py;75;6;17;0;0;0.0;0.0;0;0;1;7;0
./scikit-learn/examples/svm/plot_svm_regression.py;65;10;11;0;0;0.0;0.0;0;0;2;9;0
./scikit-learn/examples/svm/plot_oneclass.py;90;7;12;0;0;0.0;0.0;0;0;1;8;0
./scikit-learn/examples/svm/plot_custom_kernel.py;44;6;13;1;0;2.0;0.0;0;0;1;7;0
./scikit-learn/examples/svm/plot_svm_tie_breaking.py;51;2;15;0;0;0.0;0.0;0;0;3;10;0
./scikit-learn/examples/svm/plot_linearsvc_support_vectors.py;51;6;7;0;0;0.0;0.0;0;0;2;9;1
./scikit-learn/examples/multioutput/plot_classifier_chain_yeast.py;131;58;22;0;0;0.0;0.0;0;0;2;7;0
./scikit-learn/examples/classification/plot_lda.py;85;6;19;1;0;2.0;0.0;0;0;4;10;0
./scikit-learn/examples/classification/plot_classifier_comparison.py;140;12;19;0;0;0.0;0.0;0;0;5;9;0
./scikit-learn/examples/classification/plot_classification_probability.py;80;7;15;0;0;0.0;0.0;0;0;3;9;1
./scikit-learn/examples/classification/plot_lda_qda.py;202;55;23;3;0;4.33;0.0;0;0;3;10;0
./scikit-learn/examples/classification/plot_digits_classification.py;102;53;26;0;0;0.0;0.0;0;0;5;8;0
./scikit-learn/examples/feature_selection/plot_feature_selection.py;106;34;24;0;0;0.0;0.0;0;0;1;8;1
./scikit-learn/examples/feature_selection/plot_rfe_digits.py;42;4;12;0;0;0.0;0.0;0;0;3;9;1
./scikit-learn/examples/feature_selection/plot_rfe_with_cross_validation.py;76;29;14;0;0;0.0;0.0;0;0;1;7;1
./scikit-learn/examples/feature_selection/plot_feature_selection_pipeline.py;66;35;17;0;0;0.0;0.0;0;0;1;7;1
./scikit-learn/examples/feature_selection/plot_f_test_vs_mi.py;37;0;12;0;0;0.0;0.0;0;0;3;9;0
./scikit-learn/examples/feature_selection/plot_select_from_model_diabetes.py;170;86;25;0;0;0.0;0.0;0;0;2;11;0
./scikit-learn/doc/conftest.py;158;20;42;15;0;0.4;0.0;15;9;48;15;1
./scikit-learn/doc/conf.py;655;178;160;12;2;1.58;2.0;1;3;34;11;1
./scikit-learn/doc/tutorial/machine_learning_map/pyparsing.py;4878;162;837;315;57;2.23;4.25;89;61;710;17;1
./scikit-learn/doc/tutorial/machine_learning_map/parse_path.py;150;18;42;7;1;1.86;2.0;2;2;15;12;1
./scikit-learn/doc/tutorial/machine_learning_map/svg2imagemap.py;95;1;16;0;0;0.0;0.0;0;0;30;14;1
./scikit-learn/doc/tutorial/text_analytics/skeletons/exercise_01_language_train_model.py;45;16;17;0;0;0.0;0.0;0;0;2;9;1
./scikit-learn/doc/tutorial/text_analytics/skeletons/exercise_02_sentiment.py;48;23;15;0;0;0.0;0.0;0;0;2;8;1
./scikit-learn/doc/tutorial/text_analytics/data/movie_reviews/fetch_data.py;23;0;10;0;0;0.0;0.0;0;0;6;11;1
./scikit-learn/doc/tutorial/text_analytics/data/languages/fetch_data.py;85;14;18;0;0;0.0;0.0;0;0;16;10;1
./scikit-learn/doc/tutorial/text_analytics/solutions/generate_skeletons.py;27;0;11;0;0;0.0;0.0;0;0;12;8;1
./scikit-learn/doc/tutorial/text_analytics/solutions/exercise_01_language_train_model.py;53;16;17;0;0;0.0;0.0;0;0;2;9;1
./scikit-learn/doc/tutorial/text_analytics/solutions/exercise_02_sentiment.py;64;23;15;0;0;0.0;0.0;0;0;3;11;1
./scikit-learn/doc/sphinxext/allow_nan_estimators.py;46;0;9;3;1;1.0;2.0;0;0;7;12;1
./scikit-learn/doc/sphinxext/sphinx_issues.py;190;10;28;8;1;4.38;4.0;2;0;27;11;1
./scikit-learn/doc/sphinxext/github_link.py;67;2;17;3;0;2.33;0.0;0;4;12;10;0
./scikit-learn/doc/sphinxext/doi_role.py;39;0;8;3;0;3.0;0.0;0;0;5;7;1
./scikit-learn/doc/sphinxext/add_toctree_functions.py;131;21;29;4;0;3.0;0.0;0;0;12;10;1
./scikit-learn/asv_benchmarks/benchmarks/__init__.py;1;0;0;0;0;0.0;0.0;0;0;1;2;1
./scikit-learn/asv_benchmarks/benchmarks/neighbors.py;26;0;13;4;1;1.5;4.0;0;0;4;8;1
./scikit-learn/asv_benchmarks/benchmarks/common.py;191;6;65;21;4;1.19;3.0;1;0;25;10;1
./scikit-learn/asv_benchmarks/benchmarks/metrics.py;34;0;11;3;1;1.0;3.0;1;0;7;8;1
./scikit-learn/asv_benchmarks/benchmarks/datasets.py;135;2;33;10;0;2.8;0.0;0;0;2;11;1
./scikit-learn/asv_benchmarks/benchmarks/svm.py;20;0;10;4;1;1.5;4.0;0;0;1;8;1
./scikit-learn/asv_benchmarks/benchmarks/manifold.py;22;0;12;4;1;1.5;4.0;0;0;2;8;1
./scikit-learn/asv_benchmarks/benchmarks/utils.py;32;0;15;7;0;1.71;0.0;0;0;1;13;1
./scikit-learn/asv_benchmarks/benchmarks/ensemble.py;87;0;34;12;3;1.5;4.0;0;0;5;8;1
./scikit-learn/asv_benchmarks/benchmarks/model_selection.py;57;0;27;8;2;1.25;4.0;0;0;3;11;1
./scikit-learn/asv_benchmarks/benchmarks/linear_model.py;183;0;74;27;6;1.56;4.5;0;0;20;8;1
./scikit-learn/asv_benchmarks/benchmarks/cluster.py;79;0;25;8;2;1.5;4.0;0;0;5;10;1
./scikit-learn/asv_benchmarks/benchmarks/decomposition.py;68;0;28;12;3;1.5;4.0;0;0;1;8;1
./scikit-learn/build_tools/generate_authors_table.py;210;15;42;6;0;0.83;0.0;0;1;21;10;1
./scikit-learn/build_tools/get_comment.py;308;27;48;6;0;3.83;0.0;2;2;26;14;1
./scikit-learn/build_tools/update_environments_and_lock_files.py;671;28;75;18;0;1.5;0.0;3;0;23;10;1
./scikit-learn/build_tools/github/check_wheels.py;27;2;10;0;0;0.0;0.0;0;0;4;8;1
./scikit-learn/build_tools/github/vendor.py;74;2;22;2;0;2.0;0.0;3;0;7;8;1
./scikit-learn/build_tools/azure/get_selected_tests.py;25;2;9;1;0;0.0;0.0;0;0;4;10;1
./scikit-learn/build_tools/azure/get_commit_message.py;55;16;10;2;0;0.0;0.0;0;0;4;10;1
./scikit-learn/build_tools/circle/list_versions.py;98;10;20;4;0;1.25;0.0;1;1;24;11;1
